"";"Annee";"Num_operation";"date_peche";"Code_station";"Code_espece_onema";"Code_INPN";"Effectif_peche"
"438";1988;1177;1988-05-25;"03144627";"PER";69350;13
"439";1988;1177;1988-05-25;"03144627";"PES";69338;4
"440";1988;1177;1988-05-25;"03144627";"TAN";67478;10
"441";1988;2680;1988-10-27;"03237065";"ANG";66832;12
"442";1988;2680;1988-10-27;"03237065";"SAT";67765;1
"443";1988;2680;1988-10-27;"03237065";"TRF";67778;28
"444";1988;3921;1988-09-08;"03265385";"ANG";66832;50
"445";1988;3921;1988-09-08;"03265385";"CHA";69182;19
"446";1988;3921;1988-09-08;"03265385";"CHE";67310;4
"447";1988;3921;1988-09-08;"03265385";"GAR";67422;1
"448";1988;3921;1988-09-08;"03265385";"GOU";67257;12
"449";1988;3921;1988-09-08;"03265385";"LOF";67550;66
"450";1988;3921;1988-09-08;"03265385";"LPP";66333;30
"451";1988;3921;1988-09-08;"03265385";"TRF";67778;15
"452";1988;3921;1988-09-08;"03265385";"VAI";67404;51
"453";1988;5256;1988-11-22;"04178103";"ANG";66832;15
"454";1988;5256;1988-11-22;"04178103";"CHA";69182;9
"455";1988;5256;1988-11-22;"04178103";"SAT";67765;59
"456";1988;5256;1988-11-22;"04178103";"TRF";67778;74
"457";1988;5256;1988-11-22;"04178103";"TRM";67774;2
"458";1988;9762;1988-06-27;"03085824";"CHA";69182;150
"459";1988;9762;1988-06-27;"03085824";"CHE";67310;1
"460";1988;9762;1988-06-27;"03085824";"GAR";67422;1
"461";1988;9762;1988-06-27;"03085824";"GOU";67257;7
"462";1988;9762;1988-06-27;"03085824";"LOF";67550;151
"463";1988;9762;1988-06-27;"03085824";"PER";69350;2
"464";1988;9762;1988-06-27;"03085824";"TRF";67778;50
"465";1988;9762;1988-06-27;"03085824";"VAI";67404;2
"466";1988;9762;1988-06-27;"03085824";"VAN";67295;5
"467";1988;11050;1988-09-20;"03002174";"BRO";67606;5
"468";1988;11050;1988-09-20;"03002174";"CHA";69182;41
"469";1988;11050;1988-09-20;"03002174";"GAR";67422;3
"470";1988;11050;1988-09-20;"03002174";"LOF";67550;22
"471";1988;11050;1988-09-20;"03002174";"OBR";67759;2
"472";1988;11050;1988-09-20;"03002174";"TRF";67778;51
"473";1988;33332;1988-07-27;NA;"APP";18437;50
"474";1988;34334;1988-09-14;NA;"BAF";67143;7
"475";1988;34334;1988-09-14;NA;"CHA";69182;11
"476";1988;34334;1988-09-14;NA;"GOU";67257;320
"477";1988;34334;1988-09-14;NA;"LOF";67550;46
"478";1988;34334;1988-09-14;NA;"TRF";67778;214
"479";1988;34334;1988-09-14;NA;"VAI";67404;34
"480";1989;126;1989-02-21 15:00:00;"03068745";"CHA";69182;371
"481";1989;126;1989-02-21 15:00:00;"03068745";"CHE";67310;5
"482";1989;126;1989-02-21 15:00:00;"03068745";"EPI";426026;20
"483";1989;126;1989-02-21 15:00:00;"03068745";"EPT";69016;7
"484";1989;126;1989-02-21 15:00:00;"03068745";"GAR";67422;3
"485";1989;126;1989-02-21 15:00:00;"03068745";"GOU";67257;25
"486";1989;126;1989-02-21 15:00:00;"03068745";"LOF";67550;186
"487";1989;126;1989-02-21 15:00:00;"03068745";"LPP";66333;31
"488";1989;126;1989-02-21 15:00:00;"03068745";"OCL";853999;1
"489";1989;126;1989-02-21 15:00:00;"03068745";"PER";69350;11
"490";1989;126;1989-02-21 15:00:00;"03068745";"PES";69338;1
"491";1989;126;1989-02-21 15:00:00;"03068745";"TRF";67778;16
"492";1989;126;1989-02-21 15:00:00;"03068745";"VAI";67404;13
"493";1989;126;1989-02-21 15:00:00;"03068745";"VAN";67295;7
"494";1989;479;1989-09-07 15:00:00;"03013200";"BAF";67143;1
"495";1989;479;1989-09-07 15:00:00;"03013200";"CHA";69182;117
"496";1989;479;1989-09-07 15:00:00;"03013200";"EPT";69016;4
"497";1989;479;1989-09-07 15:00:00;"03013200";"GOU";67257;6
"498";1989;479;1989-09-07 15:00:00;"03013200";"LOF";67550;15
"499";1989;479;1989-09-07 15:00:00;"03013200";"LPP";66333;1
"500";1989;479;1989-09-07 15:00:00;"03013200";"TRF";67778;17
"501";1989;502;1989-11-22 09:00:00;"03118300";"CHA";69182;3
"502";1989;502;1989-11-22 09:00:00;"03118300";"CHE";67310;9
"503";1989;502;1989-11-22 09:00:00;"03118300";"EPT";69016;3
"504";1989;502;1989-11-22 09:00:00;"03118300";"GAR";67422;2
"505";1989;502;1989-11-22 09:00:00;"03118300";"GOU";67257;2
"506";1989;502;1989-11-22 09:00:00;"03118300";"LOF";67550;2
"507";1989;502;1989-11-22 09:00:00;"03118300";"TRF";67778;2
"508";1989;1192;1989-03-14;"03128336";"CHA";69182;54
"509";1989;1192;1989-03-14;"03128336";"EPI";426026;1
"510";1989;1192;1989-03-14;"03128336";"GOU";67257;34
"511";1989;1192;1989-03-14;"03128336";"LOF";67550;20
"512";1989;1192;1989-03-14;"03128336";"LPP";66333;2
"513";1989;1192;1989-03-14;"03128336";"TRF";67778;17
"514";1989;1192;1989-03-14;"03128336";"VAI";67404;77
"515";1989;1192;1989-03-14;"03128336";"VAN";67295;16
"516";1989;1194;1989-03-15;"03130700";"BAF";67143;3
"517";1989;1194;1989-03-15;"03130700";"BRE";67074;5
"518";1989;1194;1989-03-15;"03130700";"BRO";67606;1
"519";1989;1194;1989-03-15;"03130700";"CHA";69182;2
"520";1989;1194;1989-03-15;"03130700";"CHE";67310;5
"521";1989;1194;1989-03-15;"03130700";"GAR";67422;146
"522";1989;1194;1989-03-15;"03130700";"GOU";67257;5
"523";1989;1194;1989-03-15;"03130700";"LOF";67550;1
"524";1989;1194;1989-03-15;"03130700";"LOT";68336;6
"525";1989;1194;1989-03-15;"03130700";"PER";69350;2
"526";1989;1194;1989-03-15;"03130700";"VAN";67295;7
"527";1989;1203;1989-02-28;"03128896";"CHA";69182;9
"528";1989;1203;1989-02-28;"03128896";"LOF";67550;1
"529";1989;1203;1989-02-28;"03128896";"TRF";67778;6
"530";1989;7146;1989-09-18 09:00:00;"04110000";"ANG";66832;4
"531";1989;7146;1989-09-18 09:00:00;"04110000";"BRO";67606;2
"532";1989;7146;1989-09-18 09:00:00;"04110000";"CHE";67310;4
"533";1989;7146;1989-09-18 09:00:00;"04110000";"PCH";67571;5
"534";1989;7146;1989-09-18 09:00:00;"04110000";"PER";69350;2
"535";1989;9920;1989-09-08;"03011676";"ANG";66832;26
"536";1989;9920;1989-09-08;"03011676";"BAF";67143;6
"537";1989;9920;1989-09-08;"03011676";"BOU";67420;42
"538";1989;9920;1989-09-08;"03011676";"BRE";67074;1
"539";1989;9920;1989-09-08;"03011676";"BRO";67606;25
"540";1989;9920;1989-09-08;"03011676";"CHE";67310;11
"541";1989;9920;1989-09-08;"03011676";"GAR";67422;74
"542";1989;9920;1989-09-08;"03011676";"GOU";67257;82
"543";1989;9920;1989-09-08;"03011676";"GRE";69354;1
"544";1989;9920;1989-09-08;"03011676";"LOT";68336;20
"545";1989;9920;1989-09-08;"03011676";"OCL";853999;1
"546";1989;9920;1989-09-08;"03011676";"PCH";67571;2
"547";1989;9920;1989-09-08;"03011676";"PER";69350;17
"548";1989;9920;1989-09-08;"03011676";"PES";69338;5
"549";1989;9920;1989-09-08;"03011676";"ROT";67466;2
"550";1989;9920;1989-09-08;"03011676";"VAN";67295;5
"551";1989;32030;1989-07-11;NA;"ANG";66832;27
"552";1989;32030;1989-07-11;NA;"BAF";67143;15
"553";1989;32030;1989-07-11;NA;"BLN";67335;98
"554";1989;32030;1989-07-11;NA;"BRO";67606;2
"555";1989;32030;1989-07-11;NA;"CHA";69182;2
"556";1989;32030;1989-07-11;NA;"CHE";67310;27
"557";1989;32030;1989-07-11;NA;"GOU";67257;32
"558";1989;32030;1989-07-11;NA;"HOT";67220;8
"559";1989;32030;1989-07-11;NA;"LOF";67550;3
"560";1989;32030;1989-07-11;NA;"OBR";67759;2
"561";1989;32030;1989-07-11;NA;"SPI";67104;101
"562";1989;32030;1989-07-11;NA;"TAC";67804;1
"563";1989;32030;1989-07-11;NA;"TAN";67478;3
"564";1989;32030;1989-07-11;NA;"TRF";67778;1
"565";1989;32030;1989-07-11;NA;"VAI";67404;34
"566";1989;33646;1989-08-29;NA;"TRF";67778;198
"567";1989;34607;1989-08-30;NA;"TRF";67778;262
"568";1989;34615;1989-08-29;NA;"TRF";67778;317
"569";1989;34765;1989-09-15;NA;"ANG";66832;6
"570";1989;34765;1989-09-15;NA;"TRF";67778;54
"571";1989;68036;1989-06-28 15:00:00;"04108440";"ANG";66832;48
"572";1989;68036;1989-06-28 15:00:00;"04108440";"BAF";67143;23
"573";1989;68036;1989-06-28 15:00:00;"04108440";"CAS";67206;1
"574";1989;68036;1989-06-28 15:00:00;"04108440";"CHA";69182;16
"575";1989;68036;1989-06-28 15:00:00;"04108440";"CHE";67310;71
"576";1989;68036;1989-06-28 15:00:00;"04108440";"EPT";69016;1
"577";1989;68036;1989-06-28 15:00:00;"04108440";"GAR";67422;104
"578";1989;68036;1989-06-28 15:00:00;"04108440";"GOU";67257;53
"579";1989;68036;1989-06-28 15:00:00;"04108440";"GRE";69354;1
"580";1989;68036;1989-06-28 15:00:00;"04108440";"LOF";67550;62
"581";1989;68036;1989-06-28 15:00:00;"04108440";"LPP";66333;2
"582";1989;68036;1989-06-28 15:00:00;"04108440";"TRF";67778;45
"583";1989;68036;1989-06-28 15:00:00;"04108440";"VAI";67404;118
"584";1989;68036;1989-06-28 15:00:00;"04108440";"VAN";67295;7
"585";1990;12;1990-05-23 10:00:00;"03140450";"ANG";66832;8
"586";1990;12;1990-05-23 10:00:00;"03140450";"BRE";67074;1
"587";1990;12;1990-05-23 10:00:00;"03140450";"CHA";69182;128
"588";1990;12;1990-05-23 10:00:00;"03140450";"CHE";67310;8
"589";1990;12;1990-05-23 10:00:00;"03140450";"EPI";426026;19
"590";1990;12;1990-05-23 10:00:00;"03140450";"EPT";69016;19
"591";1990;12;1990-05-23 10:00:00;"03140450";"GAR";67422;8
"592";1990;12;1990-05-23 10:00:00;"03140450";"GOU";67257;60
"593";1990;12;1990-05-23 10:00:00;"03140450";"LOF";67550;209
"594";1990;12;1990-05-23 10:00:00;"03140450";"LPP";66333;1
"595";1990;12;1990-05-23 10:00:00;"03140450";"PCH";67571;1
"596";1990;12;1990-05-23 10:00:00;"03140450";"TRF";67778;1
"597";1990;12;1990-05-23 10:00:00;"03140450";"VAI";67404;252
"598";1990;424;1990-06-12 14:00:00;"03013200";"ABL";67111;2
"599";1990;424;1990-06-12 14:00:00;"03013200";"CHA";69182;165
"600";1990;424;1990-06-12 14:00:00;"03013200";"EPT";69016;1
"601";1990;424;1990-06-12 14:00:00;"03013200";"GAR";67422;9
"602";1990;424;1990-06-12 14:00:00;"03013200";"GOU";67257;9
"603";1990;424;1990-06-12 14:00:00;"03013200";"LOF";67550;37
"604";1990;424;1990-06-12 14:00:00;"03013200";"LPP";66333;2
"605";1990;424;1990-06-12 14:00:00;"03013200";"TRF";67778;16
"606";1990;3462;1990-09-28 14:30:00;"04123760";"APP";18437;1
"607";1990;3462;1990-09-28 14:30:00;"04123760";"CHA";69182;111
"608";1990;3462;1990-09-28 14:30:00;"04123760";"GOU";67257;3
"609";1990;3462;1990-09-28 14:30:00;"04123760";"LOF";67550;29
"610";1990;3462;1990-09-28 14:30:00;"04123760";"LPP";66333;6
"611";1990;3462;1990-09-28 14:30:00;"04123760";"TRF";67778;144
"612";1990;3462;1990-09-28 14:30:00;"04123760";"VAI";67404;133
"613";1990;4075;1990-09-05 14:30:00;"03232450";"ANG";66832;164
"614";1990;4075;1990-09-05 14:30:00;"03232450";"CHA";69182;22
"615";1990;4075;1990-09-05 14:30:00;"03232450";"CHE";67310;253
"616";1990;4075;1990-09-05 14:30:00;"03232450";"GAR";67422;3
"617";1990;4075;1990-09-05 14:30:00;"03232450";"GOU";67257;9
"618";1990;4075;1990-09-05 14:30:00;"03232450";"LOF";67550;741
"619";1990;4075;1990-09-05 14:30:00;"03232450";"LPP";66333;3
"620";1990;4075;1990-09-05 14:30:00;"03232450";"TAC";67804;1
"621";1990;4075;1990-09-05 14:30:00;"03232450";"TRF";67778;10
"622";1990;4075;1990-09-05 14:30:00;"03232450";"VAI";67404;258
"623";1990;4075;1990-09-05 14:30:00;"03232450";"VAN";67295;11
"624";1990;5293;1990-09-25 14:45:00;"04181960";"ANG";66832;16
"625";1990;5293;1990-09-25 14:45:00;"04181960";"CHA";69182;11
"626";1990;5293;1990-09-25 14:45:00;"04181960";"LOF";67550;6
"627";1990;5293;1990-09-25 14:45:00;"04181960";"LPP";66333;4
"628";1990;5293;1990-09-25 14:45:00;"04181960";"SAT";67765;6
"629";1990;5293;1990-09-25 14:45:00;"04181960";"TRF";67778;112
"630";1990;5293;1990-09-25 14:45:00;"04181960";"VAI";67404;13
"631";1990;5294;1990-09-26 09:15:00;"04178103";"ANG";66832;98
"632";1990;5294;1990-09-26 09:15:00;"04178103";"CHA";69182;63
"633";1990;5294;1990-09-26 09:15:00;"04178103";"LOF";67550;22
"634";1990;5294;1990-09-26 09:15:00;"04178103";"SAT";67765;197
"635";1990;5294;1990-09-26 09:15:00;"04178103";"TRF";67778;53
"636";1990;5294;1990-09-26 09:15:00;"04178103";"TRM";67774;2
"637";1990;5294;1990-09-26 09:15:00;"04178103";"VAI";67404;1
"638";1990;5297;1990-10-02 09:45:00;"04179565";"ANG";66832;47
"639";1990;5297;1990-10-02 09:45:00;"04179565";"CHA";69182;51
"640";1990;5297;1990-10-02 09:45:00;"04179565";"LOF";67550;137
"641";1990;5297;1990-10-02 09:45:00;"04179565";"LPP";66333;99
"642";1990;5297;1990-10-02 09:45:00;"04179565";"TRF";67778;79
"643";1990;5297;1990-10-02 09:45:00;"04179565";"VAI";67404;2
"644";1990;5456;1990-06-28 14:00:00;"04201990";"ABL";67111;702
"645";1990;5456;1990-06-28 14:00:00;"04201990";"ANG";66832;131
"646";1990;5456;1990-06-28 14:00:00;"04201990";"CHE";67310;45
"647";1990;5456;1990-06-28 14:00:00;"04201990";"GAR";67422;537
"648";1990;5456;1990-06-28 14:00:00;"04201990";"GOU";67257;608
"649";1990;5456;1990-06-28 14:00:00;"04201990";"GRE";69354;6
"650";1990;5456;1990-06-28 14:00:00;"04201990";"LOF";67550;6
"651";1990;5456;1990-06-28 14:00:00;"04201990";"OCL";853999;5
"652";1990;5456;1990-06-28 14:00:00;"04201990";"PER";69350;4
"653";1990;5456;1990-06-28 14:00:00;"04201990";"VAN";67295;18
"654";1990;5468;1990-06-28 23:00:00;"04215750";"ANG";66832;12
"655";1990;5468;1990-06-28 23:00:00;"04215750";"BRE";67074;15
"656";1990;5468;1990-06-28 23:00:00;"04215750";"BRO";67606;1
"657";1990;5468;1990-06-28 23:00:00;"04215750";"GAR";67422;8
"658";1990;5468;1990-06-28 23:00:00;"04215750";"PCH";67571;5
"659";1990;5468;1990-06-28 23:00:00;"04215750";"PER";69350;2
"660";1990;5468;1990-06-28 23:00:00;"04215750";"SAN";69372;4
"661";1990;5469;1990-11-22 14:00:00;"04215750";"ANG";66832;21
"662";1990;5469;1990-11-22 14:00:00;"04215750";"PCH";67571;21
"663";1990;5469;1990-11-22 14:00:00;"04215750";"PER";69350;3
"664";1990;5469;1990-11-22 14:00:00;"04215750";"PES";69338;3
"665";1990;5469;1990-11-22 14:00:00;"04215750";"ROT";67466;2
"666";1990;5469;1990-11-22 14:00:00;"04215750";"TAN";67478;3
"667";1990;8913;1990-07-12;"03022676";"ABL";67111;175
"668";1990;8913;1990-07-12;"03022676";"ANG";66832;3
"669";1990;8913;1990-07-12;"03022676";"BAF";67143;3
"670";1990;8913;1990-07-12;"03022676";"CHA";69182;12
"671";1990;8913;1990-07-12;"03022676";"CHE";67310;67
"672";1990;8913;1990-07-12;"03022676";"EPT";69016;2
"673";1990;8913;1990-07-12;"03022676";"GAR";67422;71
"674";1990;8913;1990-07-12;"03022676";"GOU";67257;561
"675";1990;8913;1990-07-12;"03022676";"HOT";67220;2
"676";1990;8913;1990-07-12;"03022676";"LOF";67550;355
"677";1990;8913;1990-07-12;"03022676";"LOT";68336;12
"678";1990;8913;1990-07-12;"03022676";"OBR";67759;6
"679";1990;8913;1990-07-12;"03022676";"PCH";67571;3
"680";1990;8913;1990-07-12;"03022676";"PER";69350;16
"681";1990;8913;1990-07-12;"03022676";"ROT";67466;2
"682";1990;8913;1990-07-12;"03022676";"TRF";67778;4
"683";1990;8913;1990-07-12;"03022676";"VAI";67404;155
"684";1990;8913;1990-07-12;"03022676";"VAN";67295;113
"685";1990;9918;1990-10-08 05:00:00;"03011676";"ABL";67111;6
"686";1990;9918;1990-10-08 05:00:00;"03011676";"ANG";66832;13
"687";1990;9918;1990-10-08 05:00:00;"03011676";"BAF";67143;2
"688";1990;9918;1990-10-08 05:00:00;"03011676";"BRB";67203;1
"689";1990;9918;1990-10-08 05:00:00;"03011676";"BRE";67074;4
"690";1990;9918;1990-10-08 05:00:00;"03011676";"CCO";67058;2
"691";1990;9918;1990-10-08 05:00:00;"03011676";"CHE";67310;23
"692";1990;9918;1990-10-08 05:00:00;"03011676";"GAR";67422;10
"693";1990;9918;1990-10-08 05:00:00;"03011676";"GOU";67257;2
"694";1990;9918;1990-10-08 05:00:00;"03011676";"GRE";69354;8
"695";1990;9918;1990-10-08 05:00:00;"03011676";"HOT";67220;1
"696";1990;9918;1990-10-08 05:00:00;"03011676";"LOT";68336;1
"697";1990;9918;1990-10-08 05:00:00;"03011676";"PCH";67571;3
"698";1990;9918;1990-10-08 05:00:00;"03011676";"PER";69350;17
"699";1990;9918;1990-10-08 05:00:00;"03011676";"PES";69338;9
"700";1990;9918;1990-10-08 05:00:00;"03011676";"ROT";67466;2
"701";1990;9918;1990-10-08 05:00:00;"03011676";"VAN";67295;2
"702";1990;9919;1990-07-13;"03011676";"ANG";66832;4
"703";1990;9919;1990-07-13;"03011676";"BRE";67074;2
"704";1990;9919;1990-07-13;"03011676";"BRO";67606;1
"705";1990;9919;1990-07-13;"03011676";"CHE";67310;11
"706";1990;9919;1990-07-13;"03011676";"GAR";67422;26
"707";1990;9919;1990-07-13;"03011676";"GOU";67257;12
"708";1990;9919;1990-07-13;"03011676";"PER";69350;11
"709";1990;9919;1990-07-13;"03011676";"TAN";67478;1
"710";1990;9919;1990-07-13;"03011676";"VAN";67295;15
"711";1990;10847;1990-08-31 05:00:00;"03022534";"ABL";67111;33
"712";1990;10847;1990-08-31 05:00:00;"03022534";"ANG";66832;19
"713";1990;10847;1990-08-31 05:00:00;"03022534";"BAF";67143;3
"714";1990;10847;1990-08-31 05:00:00;"03022534";"BRB";67203;13
"715";1990;10847;1990-08-31 05:00:00;"03022534";"BRO";67606;1
"716";1990;10847;1990-08-31 05:00:00;"03022534";"CHE";67310;14
"717";1990;10847;1990-08-31 05:00:00;"03022534";"EPI";426026;2
"718";1990;10847;1990-08-31 05:00:00;"03022534";"GAR";67422;36
"719";1990;10847;1990-08-31 05:00:00;"03022534";"GOU";67257;52
"720";1990;10847;1990-08-31 05:00:00;"03022534";"LOF";67550;1
"721";1990;10847;1990-08-31 05:00:00;"03022534";"LOT";68336;2
"722";1990;10847;1990-08-31 05:00:00;"03022534";"PCH";67571;1
"723";1990;10847;1990-08-31 05:00:00;"03022534";"PER";69350;3
"724";1990;10847;1990-08-31 05:00:00;"03022534";"TAN";67478;1
"725";1990;10847;1990-08-31 05:00:00;"03022534";"VAI";67404;2
"726";1990;10847;1990-08-31 05:00:00;"03022534";"VAN";67295;2
"727";1990;32029;1990-10-03 08:20:00;NA;"ABL";67111;51
"728";1990;32029;1990-10-03 08:20:00;NA;"ANG";66832;9
"729";1990;32029;1990-10-03 08:20:00;NA;"BAF";67143;10
"730";1990;32029;1990-10-03 08:20:00;NA;"BLN";67335;52
"731";1990;32029;1990-10-03 08:20:00;NA;"CHE";67310;51
"732";1990;32029;1990-10-03 08:20:00;NA;"EPI";426026;3
"733";1990;32029;1990-10-03 08:20:00;NA;"GOU";67257;12
"734";1990;32029;1990-10-03 08:20:00;NA;"HOT";67220;13
"735";1990;32029;1990-10-03 08:20:00;NA;"LOF";67550;3
"736";1990;32029;1990-10-03 08:20:00;NA;"TRF";67778;1
"737";1990;32029;1990-10-03 08:20:00;NA;"VAI";67404;25
"738";1990;32276;1990-07-04;NA;"EPI";426026;2
"739";1990;32276;1990-07-04;NA;"TAC";67804;3
"740";1990;32276;1990-07-04;NA;"TRF";67778;331
"741";1990;33645;1990-08-29;NA;"TRF";67778;176
"742";1990;34606;1990-08-29;NA;"TRF";67778;200
"743";1990;34768;1990-02-22;NA;"TRF";67778;108
"744";1990;35060;1990-08-30;NA;"BAM";67179;1
"745";1990;35060;1990-08-30;NA;"TRF";67778;289
"746";1990;35485;1990-10-19;NA;"ANG";66832;2
"747";1990;35485;1990-10-19;NA;"BAM";67179;59
"748";1990;35485;1990-10-19;NA;"CHE";67310;143
"749";1990;35485;1990-10-19;NA;"GOU";67257;145
"750";1990;35485;1990-10-19;NA;"LOF";67550;7
"751";1990;35485;1990-10-19;NA;"TRF";67778;6
"752";1990;35485;1990-10-19;NA;"VAI";67404;158
"753";1991;29;1991-07-29 14:30:00;"03140450";"ANG";66832;8
"754";1991;29;1991-07-29 14:30:00;"03140450";"CHA";69182;171
"755";1991;29;1991-07-29 14:30:00;"03140450";"CHE";67310;4
"756";1991;29;1991-07-29 14:30:00;"03140450";"EPT";69016;24
"757";1991;29;1991-07-29 14:30:00;"03140450";"GAR";67422;9
"758";1991;29;1991-07-29 14:30:00;"03140450";"GOU";67257;74
"759";1991;29;1991-07-29 14:30:00;"03140450";"LOF";67550;227
"760";1991;29;1991-07-29 14:30:00;"03140450";"OCL";853999;1
"761";1991;29;1991-07-29 14:30:00;"03140450";"PCH";67571;1
"762";1991;29;1991-07-29 14:30:00;"03140450";"TAC";67804;2
"763";1991;29;1991-07-29 14:30:00;"03140450";"TRF";67778;4
"764";1991;29;1991-07-29 14:30:00;"03140450";"VAI";67404;419
"765";1991;3461;1991-09-13 14:15:00;"04123760";"APP";18437;1
"766";1991;3461;1991-09-13 14:15:00;"04123760";"CHA";69182;144
"767";1991;3461;1991-09-13 14:15:00;"04123760";"GOU";67257;21
"768";1991;3461;1991-09-13 14:15:00;"04123760";"LOF";67550;66
"769";1991;3461;1991-09-13 14:15:00;"04123760";"LPP";66333;9
"770";1991;3461;1991-09-13 14:15:00;"04123760";"TRF";67778;131
"771";1991;3461;1991-09-13 14:15:00;"04123760";"VAI";67404;395
"772";1991;4074;1991-09-05 09:25:00;"03232450";"ANG";66832;87
"773";1991;4074;1991-09-05 09:25:00;"03232450";"CHA";69182;19
"774";1991;4074;1991-09-05 09:25:00;"03232450";"CHE";67310;261
"775";1991;4074;1991-09-05 09:25:00;"03232450";"GAR";67422;13
"776";1991;4074;1991-09-05 09:25:00;"03232450";"GOU";67257;12
"777";1991;4074;1991-09-05 09:25:00;"03232450";"LOF";67550;238
"778";1991;4074;1991-09-05 09:25:00;"03232450";"LPP";66333;6
"779";1991;4074;1991-09-05 09:25:00;"03232450";"TAC";67804;1
"780";1991;4074;1991-09-05 09:25:00;"03232450";"TRF";67778;8
"781";1991;4074;1991-09-05 09:25:00;"03232450";"VAI";67404;70
"782";1991;4074;1991-09-05 09:25:00;"03232450";"VAN";67295;2
"783";1991;5301;1991-09-24 09:00:00;"04178103";"ANG";66832;57
"784";1991;5301;1991-09-24 09:00:00;"04178103";"CHA";69182;47
"785";1991;5301;1991-09-24 09:00:00;"04178103";"LOF";67550;14
"786";1991;5301;1991-09-24 09:00:00;"04178103";"SAT";67765;65
"787";1991;5301;1991-09-24 09:00:00;"04178103";"TRF";67778;74
"788";1991;5301;1991-09-24 09:00:00;"04178103";"VAI";67404;5
"789";1991;5303;1991-10-02 10:00:00;"04179565";"ANG";66832;11
"790";1991;5303;1991-10-02 10:00:00;"04179565";"CHA";69182;91
"791";1991;5303;1991-10-02 10:00:00;"04179565";"LOF";67550;56
"792";1991;5303;1991-10-02 10:00:00;"04179565";"LPP";66333;73
"793";1991;5303;1991-10-02 10:00:00;"04179565";"TRF";67778;111
"794";1991;5303;1991-10-02 10:00:00;"04179565";"VAI";67404;1
"795";1991;5305;1991-09-01 15:30:00;"04181960";"ANG";66832;12
"796";1991;5305;1991-09-01 15:30:00;"04181960";"CHA";69182;9
"797";1991;5305;1991-09-01 15:30:00;"04181960";"LOF";67550;3
"798";1991;5305;1991-09-01 15:30:00;"04181960";"LPP";66333;9
"799";1991;5305;1991-09-01 15:30:00;"04181960";"SAT";67765;24
"800";1991;5305;1991-09-01 15:30:00;"04181960";"TRF";67778;120
"801";1991;5305;1991-09-01 15:30:00;"04181960";"VAI";67404;5
"802";1991;5487;1991-06-19 09:00:00;"04201990";"ABL";67111;173
"803";1991;5487;1991-06-19 09:00:00;"04201990";"ANG";66832;72
"804";1991;5487;1991-06-19 09:00:00;"04201990";"BRE";67074;2
"805";1991;5487;1991-06-19 09:00:00;"04201990";"CHE";67310;39
